stock_code,year,close_yearend,close_m01,close_m02,close_m03,close_m04,close_m05,close_m06,close_m07,close_m08,close_m09,close_m10,close_m11,close_m12,shares,market_cap,momentum_12m,volatility_annual
13990,2022,3410.0,4230.0,4015.0,4840.0,4570.0,3885.0,2885.0,3095.0,4250.0,3000.0,3135.0,3445.0,3410.0,32887536.0,112146497760.0,-0.193853427895981,0.6748927594907441
14100,2022,3035.0,6250.0,6250.0,6250.0,6250.0,5130.0,3930.0,4065.0,3875.0,3125.0,2840.0,3130.0,3035.0,11800000.0,35813000000.0,-0.5144,0.3637475510685944
14130,2022,5260.0,5290.0,5720.0,5880.0,5870.0,5870.0,5210.0,5220.0,5140.0,4510.0,4500.0,5370.0,5260.0,12000000.0,63120000000.0,-0.0056710775047259,0.2960088730876505
14190,2022,2025.0,2805.0,3040.0,3220.0,3360.0,3295.0,2465.0,2675.0,2615.0,1865.0,1960.0,2460.0,2025.0,35395071.0,71675018775.0,-0.2780748663101604,0.5610007786984124
14280,2022,6190.0,7890.0,8160.0,9730.0,10100.0,9050.0,6980.0,7170.0,7010.0,5170.0,5200.0,7660.0,6190.0,29329357.0,181548719830.0,-0.2154626108998732,0.7211855766656381
14440,2022,3420.0,4025.0,4025.0,4860.0,4930.0,4615.0,3560.0,3810.0,4160.0,3440.0,3335.0,3705.0,3420.0,20000000.0,68400000000.0,-0.1503105590062111,0.4402470361875718
14470,2022,2150.0,2170.0,2150.0,2450.0,3285.0,2590.0,2220.0,2325.0,2195.0,1690.0,1905.0,1900.0,2150.0,60052260.0,129112359000.0,-0.0092165898617511,0.5909741003083864
14530,2022,3630.0,3585.0,4165.0,4030.0,4670.0,4380.0,3675.0,3725.0,3910.0,3405.0,3570.0,3760.0,3630.0,34869420.0,126575994600.0,0.0125523012552302,0.3591961602384941
14580,2022,5200.0,4225.0,4520.0,4720.0,5050.0,5040.0,4150.0,4330.0,4495.0,5240.0,5190.0,7360.0,5200.0,27583100.0,143432120000.0,0.2307692307692308,0.6220508153546617
14620,2022,13250.0,7940.0,8150.0,8780.0,9710.0,10600.0,11900.0,11150.0,16400.0,14650.0,13900.0,15100.0,13250.0,26557364.0,351885073000.0,0.6687657430730478,0.5655199530289255
14680,2022,185500.0,213000.0,214500.0,245500.0,246500.0,265500.0,204000.0,219500.0,218500.0,170000.0,185500.0,210000.0,185500.0,11370195.0,2109171172500.0,-0.1291079812206572,0.4580152464814137
14710,2022,4525.0,5150.0,5400.0,6340.0,6830.0,6330.0,5080.0,5730.0,5560.0,4670.0,4690.0,4860.0,4525.0,17218543.0,77913907075.0,-0.1213592233009708,0.3974019733742813
14790,2022,2680.0,5120.0,5380.0,5860.0,5500.0,4815.0,4020.0,4145.0,4025.0,3070.0,2845.0,3005.0,2680.0,37858601.0,101461050680.0,-0.4765625,0.3562038550412558
14820,2022,40600.0,52000.0,53000.0,58900.0,59400.0,55000.0,54000.0,54400.0,54100.0,45800.0,45950.0,50700.0,40600.0,28991282.0,1177046049200.0,-0.2192307692307692,0.3270180981155149
14830,2022,81400.0,95242.0,99981.0,121364.0,147370.0,147370.0,111423.0,111077.0,120208.0,96513.0,89000.0,98500.0,81400.0,6767600.0,550882640000.0,-0.1453350412633082,0.5441732298497883
14910,2022,1550.0,2235.0,2285.0,2475.0,2335.0,2340.0,1670.0,1890.0,1845.0,1570.0,1625.0,1810.0,1550.0,21857257.0,33878748350.0,-0.3064876957494407,0.4393794373801524
14940,2022,2295.0,3410.0,3575.0,3600.0,3680.0,3190.0,2995.0,2870.0,3430.0,2690.0,2735.0,2600.0,2295.0,45573661.0,104591551995.0,-0.3269794721407625,0.3752578489298332
14970,2022,4775.0,5770.0,6340.0,6550.0,6350.0,7190.0,5400.0,6630.0,6300.0,4945.0,5870.0,5540.0,4775.0,14825000.0,70789375000.0,-0.1724436741767764,0.5463865071000877
14990,2022,1510.0,1085.0,1040.0,947.0,975.0,993.0,786.0,780.0,706.0,571.0,725.0,1795.0,1510.0,75112995.0,113420622450.0,0.3917050691244239,1.6558631468009262
15230,2022,8090.0,4115.0,4045.0,4560.0,4865.0,6340.0,5530.0,5320.0,5730.0,5010.0,6370.0,9000.0,8090.0,27143620.0,219591885800.0,0.965978128797084,0.6398696669478887
15260,2022,1610.0,2085.0,2005.0,2810.0,2595.0,2630.0,2350.0,2180.0,2230.0,1960.0,1880.0,1725.0,1610.0,47116894.0,75858199340.0,-0.2278177458033573,0.5029991807026186
15360,2022,6300.0,7060.0,7130.0,7240.0,7450.0,7210.0,7020.0,7130.0,6920.0,6640.0,6330.0,6760.0,6300.0,27250000.0,171675000000.0,-0.1076487252124646,0.1388985672893227
15540,2022,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,6410.0,,,0.0,0.0
15590,2022,1715.0,2115.0,2095.0,2220.0,2300.0,2290.0,1935.0,2025.0,1995.0,1635.0,1630.0,1820.0,1715.0,53396308.0,91574668220.0,-0.1891252955082742,0.3066505053683918
15710,2022,6550.0,5810.0,6000.0,6480.0,6230.0,6210.0,4940.0,5120.0,4845.0,3880.0,4110.0,4675.0,6550.0,17530500.0,114824775000.0,0.1273666092943202,0.5716949477166824
15750,2022,4675.0,5040.0,4815.0,4985.0,4940.0,5380.0,4360.0,5350.0,5250.0,4240.0,5180.0,5990.0,4675.0,80000000.0,374000000000.0,-0.0724206349206348,0.5560200672090545
15760,2022,21800.0,20600.0,23200.0,22650.0,23100.0,23350.0,22550.0,22350.0,20950.0,20100.0,16750.0,20700.0,21800.0,641964077.0,13994816878600.0,0.0582524271844659,0.3615902265481052
15860,2022,3820.0,4490.0,4680.0,5020.0,5560.0,7090.0,6920.0,6610.0,5830.0,3880.0,4015.0,4440.0,3820.0,49347483.0,188507385060.0,-0.1492204899777283,0.5527533981141091
15890,2022,6480.0,6520.0,6860.0,6940.0,7370.0,7030.0,6080.0,6320.0,6760.0,6600.0,6450.0,7220.0,6480.0,29228750.0,189402300000.0,-0.0061349693251533,0.2666899604892451
16100,2022,3160.0,2650.0,2380.0,2755.0,3745.0,3140.0,2545.0,2650.0,2480.0,2580.0,2610.0,2995.0,3160.0,19100894.0,60358825040.0,0.1924528301886792,0.5485639115484794
16250,2022,28500.0,42708.0,44497.0,46053.0,43874.0,39596.0,34890.0,35162.0,39207.0,30222.0,26138.0,32283.0,28500.0,5036986.0,143554101000.0,-0.3326777184602416,0.455853917922751
16360,2022,31450.0,40000.0,42300.0,41900.0,39700.0,39650.0,33450.0,35000.0,33900.0,30750.0,31750.0,35200.0,31450.0,89300000.0,2808485000000.0,-0.21375,0.2744113229675349
16380,2022,7390.0,9730.0,10450.0,11250.0,24650.0,17150.0,13300.0,12250.0,12550.0,8280.0,7770.0,9070.0,7390.0,100008897.0,739065748830.0,-0.2404933196300103,1.4496810112317715
16450,2022,4625.0,6170.0,6140.0,6730.0,6840.0,6600.0,5820.0,5940.0,5690.0,4075.0,4620.0,5060.0,4625.0,40000000.0,185000000000.0,-0.2504051863857374,0.4067841656000966
16580,2022,17600.0,16550.0,16800.0,18100.0,18150.0,17450.0,16150.0,17150.0,17100.0,16750.0,17200.0,17550.0,17600.0,18600070.0,327361232000.0,0.0634441087613293,0.1478285009963386
16590,2022,8600.0,8800.0,9310.0,9700.0,9360.0,9230.0,8690.0,8840.0,8530.0,8200.0,8280.0,8460.0,8600.0,40297820.0,346561252000.0,-0.0227272727272727,0.1286878222680516
16610,2022,4100.0,6420.0,6250.0,6690.0,6500.0,5870.0,5000.0,5180.0,4980.0,4370.0,4025.0,4565.0,4100.0,42446389.0,174030194900.0,-0.3613707165109034,0.3011542859615057
16670,2022,14247.0,32895.0,32895.0,32895.0,32895.0,32895.0,32895.0,32895.0,32895.0,15127.0,15973.0,21456.0,14247.0,10194234.0,145237251798.0,-0.5668946648426813,0.778401588403668
16710,2022,109500.0,47850.0,50900.0,56700.0,59700.0,61000.0,73800.0,82000.0,88600.0,88500.0,98700.0,113000.0,109500.0,16089459.0,1761795760500.0,1.2884012539184957,0.2392883706596788
16740,2022,2445.0,3540.0,3525.0,3855.0,3825.0,3650.0,2785.0,3010.0,2890.0,2385.0,2345.0,2590.0,2445.0,28674024.0,70107988680.0,-0.309322033898305,0.3661488950943086
16790,2022,4135.0,1021.0,1088.0,7798.0,8967.0,9154.0,9821.0,11739.0,7820.0,7487.0,5019.0,5002.0,4135.0,188471729.0,779330599415.0,3.049951028403526,
16800,2022,30400.0,34950.0,35500.0,37050.0,36500.0,34600.0,31800.0,31650.0,30300.0,26800.0,27400.0,30000.0,30400.0,11500000.0,349600000000.0,-0.1301859799713877,0.2054546189009987
16880,2022,1185.0,1880.0,1790.0,1720.0,1695.0,2195.0,1420.0,1515.0,1425.0,1105.0,1130.0,1220.0,1185.0,79927080.0,94713589800.0,-0.3696808510638297,0.5728567139132876
16920,2022,1650.0,3715.0,3085.0,3060.0,2820.0,2730.0,2150.0,2490.0,2220.0,1680.0,1685.0,1725.0,1650.0,26493538.0,43714337700.0,-0.5558546433378196,0.4003965486396341
17040,2022,2085.0,2285.0,2465.0,2830.0,2820.0,3615.0,3165.0,3115.0,2860.0,2090.0,2105.0,2445.0,2085.0,43337615.0,90358927275.0,-0.087527352297593,0.5480046897589635
17180,2022,2870.0,3905.0,3880.0,4080.0,3755.0,3500.0,3160.0,3290.0,3085.0,2520.0,2450.0,2700.0,2870.0,33953454.0,97446412980.0,-0.265044814340589,0.291669734759328
17250,2022,1160.0,1175.0,1250.0,1345.0,1410.0,1385.0,1225.0,1270.0,1230.0,1170.0,1215.0,1455.0,1160.0,21045467.0,24412741720.0,-0.0127659574468085,0.3665910793392289
17370,2022,3200.0,3230.0,3290.0,3360.0,3205.0,3055.0,2300.0,2550.0,2370.0,2110.0,2615.0,3250.0,3200.0,18314054.0,58604972800.0,-0.0092879256965944,0.5028200173152721
17390,2022,425000.0,173000.0,189500.0,184000.0,185000.0,208000.0,239500.0,240000.0,257000.0,293500.0,329500.0,408500.0,425000.0,4950000.0,2103750000000.0,1.4566473988439306,0.2749584458833069
17550,2022,2665.0,2400.0,2560.0,3130.0,3405.0,4280.0,3240.0,3080.0,3095.0,2400.0,2675.0,3245.0,2665.0,62399130.0,166293681450.0,0.1104166666666666,0.6230674061838969
17650,2022,8800.0,10700.0,10550.0,10700.0,10800.0,9850.0,8300.0,9050.0,9380.0,7690.0,8230.0,9050.0,8800.0,8785000.0,77308000000.0,-0.1775700934579439,0.326070867342269
17670,2022,47400.0,56400.0,54600.0,56900.0,57000.0,57100.0,52000.0,53600.0,52100.0,50800.0,50100.0,50000.0,47400.0,214790053.0,10181048512200.0,-0.1595744680851063,0.1274483803766414
17800,2022,28300.0,36150.0,37750.0,38200.0,35650.0,34450.0,26900.0,28150.0,29300.0,22450.0,25200.0,29800.0,28300.0,39092385.0,1106314495500.0,-0.2171507607192254,0.4420991837654379
17810,2022,11200.0,16200.0,16250.0,16850.0,16850.0,15300.0,12200.0,13500.0,13800.0,11400.0,10250.0,11050.0,11200.0,38120542.0,426950070400.0,-0.308641975308642,0.3477143713807969
17860,2022,,,,,,,,,,,,,,17759139.0,,,
17890,2022,9900.0,10500.0,10850.0,11500.0,12200.0,12050.0,9330.0,10700.0,10550.0,10400.0,10550.0,10600.0,9900.0,21273506.0,210607709400.0,-0.0571428571428571,0.3213348085025793
17900,2022,2185.0,2875.0,2830.0,2875.0,2675.0,2745.0,2280.0,2420.0,2415.0,2085.0,2110.0,2280.0,2185.0,57943763.0,126607122155.0,-0.24,0.269097786310652
17940,2022,45450.0,45050.0,46700.0,47350.0,50100.0,50300.0,46250.0,44650.0,47050.0,42350.0,42700.0,49350.0,45450.0,6860000.0,311787000000.0,0.0088790233074362,0.259043830072746
17960,2022,11050.0,10800.0,11950.0,11750.0,13150.0,13000.0,14600.0,13950.0,14500.0,11900.0,11100.0,11900.0,11050.0,51676486.0,571025170300.0,0.0231481481481481,0.3307400016987696
18000,2022,1372.0,2082.0,2221.0,2416.0,1994.0,2205.0,2293.0,2124.0,2302.0,1643.0,1570.0,1516.0,1372.0,259498284.0,356031645648.0,-0.3410182516810759,0.4277671094903279
18120,2022,20950.0,30150.0,30550.0,30150.0,29200.0,26900.0,23450.0,23500.0,23500.0,21150.0,21500.0,21850.0,20950.0,6621120.0,138712464000.0,-0.3051409618573798,0.174718704267285
18250,2022,20900.0,16050.0,19000.0,18500.0,19800.0,17900.0,14300.0,14850.0,14050.0,11700.0,11000.0,16500.0,20900.0,26409935.0,551967641500.0,0.3021806853582554,0.7160808312886576
18260,2022,123000.0,140500.0,140000.0,138500.0,148500.0,148500.0,130000.0,136000.0,128500.0,115000.0,125000.0,127500.0,123000.0,77377800.0,9517469400000.0,-0.1245551601423488,0.2328831089377083
18290,2022,5250.0,6640.0,7100.0,6730.0,7000.0,6440.0,5590.0,5410.0,5300.0,4925.0,5170.0,5480.0,5250.0,34941838.0,183444649500.0,-0.2093373493975904,0.2277223307758103
18310,2022,16700.0,14000.0,17100.0,28400.0,26550.0,26300.0,18900.0,19750.0,19550.0,15250.0,16750.0,20900.0,16700.0,14700000.0,245490000000.0,0.1928571428571428,0.922812760877196
18500,2022,1000.0,895.0,880.0,897.0,974.0,985.0,858.0,906.0,918.0,957.0,893.0,1095.0,1000.0,46754933.0,46754933000.0,0.1173184357541898,0.330213990295802
18620,2022,7700.0,9225.0,9700.0,10500.0,11600.0,11700.0,10500.0,10400.0,10975.0,9325.0,8550.0,8950.0,7700.0,5777858.0,44489506600.0,-0.1653116531165311,0.3169194146097067
18670,2022,115500.0,116500.0,119000.0,115000.0,119000.0,130500.0,121500.0,112500.0,116500.0,100500.0,114000.0,128000.0,115500.0,9257244.0,1069211682000.0,-0.0085836909871244,0.3194991927565276
18700,2022,7934.0,13539.0,11795.0,14110.0,11811.0,10608.0,7813.0,9046.0,8309.0,6927.0,7242.0,8279.0,7934.0,11706586.0,92880053324.0,-0.4139892163379866,0.52552920680572
18880,2022,7520.0,9899.0,10736.0,10968.0,10596.0,10643.0,9341.0,9899.0,9574.0,7733.0,7250.0,8087.0,7520.0,1026262552.0,7717494391040.0,-0.2403273057884635,0.3151897534039898
19010,2022,2150.0,2055.0,2080.0,2295.0,2435.0,2420.0,2035.0,2265.0,2360.0,2005.0,2155.0,2200.0,2150.0,48200000.0,103630000000.0,0.0462287104622871,0.3153947274157427
19170,2022,21150.0,23900.0,34700.0,38700.0,30650.0,29150.0,21850.0,28300.0,27950.0,19900.0,21650.0,21650.0,21150.0,52418522.0,1108651740300.0,-0.1150627615062761,0.7769780507402659
19180,2022,3495.0,4385.0,4090.0,4405.0,4570.0,3755.0,2935.0,3145.0,3500.0,3510.0,3735.0,3735.0,3495.0,18000000.0,62910000000.0,-0.2029646522234891,0.3715844415115309
19210,2022,6380.0,8160.0,9670.0,9470.0,9140.0,8560.0,6850.0,7120.0,6920.0,5470.0,5780.0,7270.0,6380.0,37193728.0,237295984640.0,-0.2181372549019608,0.5007282045456412
19490,2022,1740.0,2528.0,2599.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,1740.0,76432270.0,132992149800.0,-0.3117088607594936,0.349363025009107
19540,2022,2450.0,3230.0,3225.0,3340.0,3425.0,3170.0,2400.0,2600.0,2700.0,2250.0,2320.0,2405.0,2450.0,13513500.0,33108075000.0,-0.2414860681114551,0.3482732780961052
19570,2022,357.0,455.0,470.0,525.0,527.0,452.0,423.0,400.0,388.0,401.0,524.0,471.0,357.0,94250042.0,33647264994.0,-0.2153846153846154,0.4962991773283783
19660,2022,5359.0,7221.0,7191.0,10899.0,9458.0,7266.0,7326.0,7446.0,7881.0,7131.0,8136.0,6950.0,5359.0,13944333.0,74727680547.0,-0.2578590222960808,0.7287334060823242
19680,2022,2615.0,3540.0,3580.0,3805.0,4040.0,3575.0,2815.0,3080.0,3010.0,2365.0,2295.0,2750.0,2615.0,84702850.0,221497952750.0,-0.2612994350282486,0.4382007140700359
19770,2022,3965.0,6480.0,5700.0,5220.0,5330.0,5630.0,6670.0,6020.0,5470.0,4255.0,4305.0,4870.0,3965.0,11650000.0,46192250000.0,-0.3881172839506173,0.4437807213888403
19990,2022,9950.0,11100.0,14550.0,15200.0,13600.0,13150.0,10900.0,11000.0,12450.0,8220.0,7500.0,10150.0,9950.0,9756088.0,97073075600.0,-0.1036036036036036,0.6971889246199718
20000,2022,27050.0,33500.0,35850.0,35700.0,35500.0,38450.0,30700.0,31100.0,28400.0,25700.0,25100.0,25850.0,27050.0,21476994.0,580952687700.0,-0.1925373134328358,0.2900087632623606
20120,2022,9150.0,14050.0,15000.0,14400.0,11450.0,9060.0,7150.0,9570.0,8810.0,6760.0,6250.0,8710.0,9150.0,37063766.0,339133458900.0,-0.3487544483985765,0.7514983363477076
20150,2022,51900.0,93700.0,90900.0,96600.0,88000.0,89900.0,69800.0,73500.0,74200.0,50800.0,60600.0,61900.0,51900.0,52365463.0,2717767529700.0,-0.4461045891141942,0.5022926255877359
20560,2022,14000.0,17550.0,19150.0,21850.0,20250.0,18800.0,15600.0,15000.0,15250.0,12050.0,10350.0,12600.0,14000.0,205990711.0,2883869954000.0,-0.2022792022792022,0.479349493992441
20710,2022,4200.0,5770.0,5950.0,9900.0,7640.0,6890.0,5000.0,5500.0,5140.0,4300.0,4315.0,4885.0,4200.0,20047970.0,84201474000.0,-0.2720970537261699,0.8876916752319921
20760,2022,1205.0,1860.0,1800.0,1850.0,1990.0,2275.0,2070.0,2130.0,1775.0,1215.0,1170.0,1370.0,1205.0,56523761.0,68111132005.0,-0.3521505376344086,0.4903596588414083
21040,2022,2660.0,4025.0,3960.0,4190.0,4390.0,3915.0,3335.0,3480.0,3545.0,2835.0,2670.0,2975.0,2660.0,21704774.0,57734698840.0,-0.3391304347826087,0.3431601838649294
21050,2022,1175.0,1750.0,1930.0,2135.0,2070.0,1855.0,1400.0,1500.0,1440.0,1190.0,1285.0,1430.0,1175.0,47474590.0,55782643250.0,-0.3285714285714286,0.4561524044451228
21240,2022,55900.0,69500.0,72100.0,68500.0,70900.0,71500.0,63900.0,64100.0,63700.0,53900.0,55300.0,57600.0,55900.0,70767426.0,3955899113400.0,-0.1956834532374101,0.2192363500062738
21650,2022,2905.0,3640.0,3740.0,4130.0,4025.0,3800.0,2865.0,3230.0,2990.0,2335.0,2520.0,3070.0,2905.0,16350563.0,47498385515.0,-0.2019230769230768,0.4913901526732256
21820,2022,6150.0,9310.0,9310.0,9310.0,9310.0,9310.0,9310.0,9310.0,9310.0,9310.0,9310.0,9310.0,6150.0,10000000.0,61500000000.0,-0.3394199785177229,0.354512605469391
21880,2022,336.0,504.0,498.0,509.0,818.0,634.0,608.0,493.0,455.0,375.0,366.0,388.0,336.0,212184408.0,71293961088.0,-0.3333333333333333,0.7845960465677263
22100,2022,6250.0,5890.0,5750.0,6200.0,6190.0,6210.0,5240.0,5820.0,6640.0,6040.0,5730.0,7020.0,6250.0,152034729.0,950217056250.0,0.061120543293718,0.4029273584834029
23150,2022,7610.0,8940.0,9150.0,9920.0,11750.0,10600.0,8380.0,8970.0,8700.0,7350.0,7890.0,8100.0,7610.0,7378526.0,56150582860.0,-0.1487695749440716,0.4011028590665005
23160,2022,16100.0,10250.0,10500.0,10450.0,10900.0,12650.0,13700.0,13050.0,19450.0,16400.0,16400.0,17800.0,16100.0,25867242.0,416462596200.0,0.5707317073170732,0.5879586410515054
23410,2022,3595.0,4410.0,4640.0,5070.0,5190.0,4720.0,3840.0,3995.0,3890.0,3290.0,3405.0,3735.0,3595.0,77310863.0,277932552485.0,-0.1848072562358276,0.3300833563225354
23440,2022,2710.0,1975.0,2010.0,2360.0,2610.0,2290.0,2020.0,2055.0,1855.0,1895.0,2035.0,2385.0,2710.0,90142761.0,244286882310.0,0.3721518987341772,0.3817434444364501
23530,2022,91000.0,79700.0,85300.0,95800.0,94500.0,101500.0,104000.0,95400.0,98800.0,86500.0,87400.0,84500.0,91000.0,28288755.0,2574276705000.0,0.1417816813048933,0.2562995614095138
23590,2022,19200.0,20150.0,21500.0,22200.0,20750.0,20500.0,17450.0,18800.0,18800.0,17000.0,18100.0,20800.0,19200.0,43287312.0,831116390400.0,-0.0471464019851116,0.3090592918010613
23600,2022,10250.0,13850.0,13800.0,13750.0,13650.0,12050.0,9400.0,9980.0,10500.0,9160.0,10050.0,11000.0,10250.0,16008300.0,164085075000.0,-0.259927797833935,0.3510449038876018
23760,2022,746.0,808.0,810.0,843.0,889.0,876.0,783.0,810.0,807.0,732.0,720.0,753.0,746.0,315609576.0,235444743696.0,-0.0767326732673266,0.1834332029032332
23800,2022,6990.0,14250.0,13000.0,12150.0,11000.0,10350.0,7290.0,8300.0,7850.0,8020.0,8000.0,8690.0,6990.0,15809197.0,110506287030.0,-0.5094736842105263,0.41928647903822
23810,2022,6660.0,11700.0,10350.0,11050.0,9990.0,9700.0,8090.0,9010.0,7820.0,7040.0,6380.0,7340.0,6660.0,10000000.0,66600000000.0,-0.4307692307692308,0.369460235979262
23900,2022,12050.0,14850.0,17100.0,17650.0,17700.0,16900.0,15250.0,15250.0,15100.0,11700.0,13150.0,16050.0,12050.0,12600000.0,151830000000.0,-0.1885521885521885,0.5039479570975643
23960,2022,1595.0,2475.0,2490.0,2750.0,2475.0,2980.0,2400.0,2140.0,2045.0,1580.0,1885.0,1920.0,1595.0,38035975.0,60667380125.0,-0.3555555555555555,0.5172289296641773
24070,2022,2695.0,2900.0,3100.0,3305.0,3515.0,3480.0,3205.0,3200.0,3195.0,2800.0,2755.0,2710.0,2695.0,15326438.0,41304750410.0,-0.0706896551724137,0.2051735827643744
24110,2022,9820.0,10350.0,10750.0,10850.0,11250.0,11250.0,9620.0,9390.0,9570.0,9520.0,10450.0,11200.0,9820.0,797425869.0,7830722033580.0,-0.051207729468599,0.2562566336593708
24120,2022,3660.0,5960.0,5830.0,6100.0,6840.0,7590.0,5710.0,5940.0,4930.0,3600.0,3910.0,4180.0,3660.0,11500000.0,42090000000.0,-0.3859060402684564,0.5018022559479782
24720,2022,7880.0,8631.0,10307.0,10407.0,11333.0,10582.0,8731.0,8931.0,8305.0,7455.0,6904.0,7705.0,7880.0,34296259.0,270254520920.0,-0.0870119337272622,0.3730301849669821
24740,2022,2510.0,2695.0,3335.0,3000.0,3035.0,3565.0,2805.0,3105.0,3315.0,2795.0,2915.0,2870.0,2510.0,32897049.0,82571592990.0,-0.0686456400742114,0.4910201695758691
24800,2022,2360.0,2870.0,3020.0,3220.0,3480.0,3055.0,2550.0,2615.0,2575.0,2260.0,2400.0,2465.0,2360.0,37051812.0,87442276320.0,-0.1777003484320557,0.3019093810253834
24840,2022,1310.0,1880.0,1910.0,2170.0,2155.0,2195.0,1680.0,1865.0,1810.0,1350.0,1365.0,1400.0,1310.0,40721850.0,53345623500.0,-0.3031914893617021,0.4242657797782929
24850,2022,4740.0,6625.0,5550.0,6050.0,5850.0,5875.0,5075.0,5250.0,5625.0,5050.0,4755.0,4785.0,4740.0,31753544.0,150511798560.0,-0.2845283018867924,0.2824288630109474
24880,2022,5090.0,4895.0,4620.0,5090.0,6640.0,6560.0,6130.0,6650.0,8610.0,7170.0,5910.0,6260.0,5090.0,20162754.0,102628417860.0,0.0398365679264556,0.599045738732914
24890,2022,11625.0,16175.0,15825.0,16450.0,14275.0,15900.0,12150.0,15425.0,14525.0,12950.0,13550.0,13400.0,11625.0,8249830.0,95904273750.0,-0.2812982998454405,0.4786025191434191
24900,2022,2395.0,3460.0,3395.0,3300.0,3280.0,3165.0,2540.0,2700.0,2990.0,2370.0,2930.0,2785.0,2395.0,32564980.0,77993127100.0,-0.3078034682080924,0.4528398640748541
24910,2022,1995.0,3195.0,3155.0,3015.0,2820.0,2755.0,2525.0,2615.0,2455.0,1870.0,1950.0,2155.0,1995.0,35819005.0,71458914975.0,-0.3755868544600939,0.3061285268049656
24940,2022,8060.0,3885.0,3895.0,7090.0,6060.0,4645.0,4665.0,4830.0,5690.0,4920.0,6800.0,7180.0,8060.0,10000000.0,80600000000.0,1.0746460746460746,1.0138122598564796
24950,2022,7883.0,11760.0,13532.0,13640.0,11331.0,9655.0,8162.0,8237.0,8731.0,7228.0,7034.0,8108.0,7883.0,12400000.0,97749200000.0,-0.3296768707482993,0.4187658749067736
25000,2022,48107.0,47636.0,49900.0,51126.0,51409.0,49239.0,45419.0,46504.0,46551.0,45843.0,45042.0,47824.0,48107.0,4378709.0,210646553863.0,0.0098874800570996,0.1369226782571965
25320,2022,2107.0,1994.0,2256.0,2370.0,2450.0,2552.0,2606.0,2852.0,2933.0,2032.0,2193.0,2480.0,2107.0,92162453.0,194186288471.0,0.0566700100300903,0.4531229003682124
25440,2022,2915.0,3975.0,3766.0,3586.0,3581.0,3751.0,4184.0,4407.0,4096.0,3134.0,3046.0,3314.0,2915.0,48781224.0,142197267960.0,-0.2666666666666667,0.3479436382800732
25530,2022,3425.0,3300.0,3565.0,4185.0,3805.0,3760.0,3055.0,3050.0,3010.0,4260.0,3695.0,4265.0,3425.0,14934008.0,51148977400.0,0.0378787878787878,0.6290841381568394
25540,2022,51800.0,63900.0,58200.0,63800.0,70000.0,61300.0,53900.0,56200.0,66700.0,62300.0,51800.0,58000.0,51800.0,10115000.0,523957000000.0,-0.1893583724569639,0.4246988049175464
25550,2022,4010.0,3940.0,4550.0,7080.0,6430.0,5660.0,4255.0,4545.0,4870.0,3700.0,3910.0,4885.0,4010.0,25514004.0,102311156040.0,0.0177664974619289,0.8310280306417664
25560,2022,23650.0,26177.0,28234.0,31510.0,29227.0,28565.0,21716.0,23005.0,22238.0,18090.0,18666.0,26386.0,23650.0,5090828.0,120398082200.0,-0.0965351262558734,0.6049631738258917
25620,2022,6030.0,16891.0,18397.0,17567.0,26833.0,24516.0,19169.0,18571.0,16814.0,8011.0,8127.0,7490.0,6030.0,18203973.0,109769957190.0,-0.6430051506719554,0.8724057698764318
25750,2022,5125.0,7525.0,8000.0,8850.0,9000.0,8150.0,6525.0,7075.0,6850.0,5150.0,5275.0,5925.0,5125.0,16113029.0,82579273625.0,-0.3189368770764119,0.4385380143326727
25770,2022,11400.0,8790.0,8830.0,8550.0,8120.0,8070.0,7470.0,7630.0,10050.0,11950.0,13050.0,13850.0,11400.0,37444271.0,426864689400.0,0.2969283276450511,0.4628810255561199
25860,2022,8510.0,8820.0,9660.0,11050.0,14000.0,12700.0,9940.0,9700.0,10750.0,8220.0,9120.0,9150.0,8510.0,49678843.0,422766953930.0,-0.0351473922902494,0.537531600249779
25870,2022,9700.0,10100.0,10250.0,12100.0,14200.0,12450.0,10350.0,11250.0,10650.0,8380.0,7850.0,8260.0,9700.0,4000000.0,38800000000.0,-0.0396039603960396,0.4888900205250348
25880,2022,2555.0,3150.0,3070.0,3620.0,5300.0,5120.0,3780.0,3570.0,3425.0,2710.0,2620.0,2855.0,2555.0,16715858.0,42709017190.0,-0.1888888888888888,0.6807516557920589
25900,2022,19906.0,27276.0,28397.0,32002.0,33043.0,33324.0,24792.0,26395.0,27276.0,24752.0,26315.0,26114.0,19906.0,50557285.0,1006393315210.0,-0.2702009092242264,0.4303824398323236
25980,2022,6680.0,8720.0,9300.0,9050.0,8730.0,8000.0,6670.0,7070.0,6820.0,5610.0,5290.0,6350.0,6680.0,97300990.0,649970613200.0,-0.2339449541284404,0.3790120773801084
26040,2022,2465.0,2940.0,3305.0,3490.0,3535.0,3765.0,2880.0,3060.0,2895.0,2425.0,2420.0,2750.0,2465.0,16503790.0,40681842350.0,-0.1615646258503401,0.409583994313387
26150,2022,7620.0,10850.0,10350.0,12250.0,12400.0,10500.0,8790.0,8910.0,10950.0,7880.0,8270.0,9280.0,7620.0,17546331.0,133703042220.0,-0.2976958525345622,0.5612349948373907
